label,text,title,url 
science,меч викинг предположительно датировать ixх веко обнаружить археологический раскопка античный город патар турецкий провинция анталья сообщать газета профессор классический археология университет акдениз анталья фейзулла шахин выразить уверенность находка являться меч викинг предположение меч принадлежать викинг который служилый наёмник византийский армия сражаться война мор шахин отметить это два меч викинг обнаружить территория современный турция весь видимость положить могила погибший воин византийский источник известно викинг варяг служить наёмный воин византийский император x век древнерусский летопись повесть временной год связывать варяг появление государство русь призвание варяг патар крупный город главный порт ликийский союз иметь большой стратегический торговый значение благодаря близость устье река ксанфа открывать путь густонаселённый долина,югозапад турция раскопка найти меч викинг,https://ria.ru/20181120/1533140474.html
science,ровер марс совершить посадка территория кратер йезеро экваториальный регион марс чей день сохраниться след древние марсианский река озеры заявить декабрь год успешный посадка марсоход curiosity кратер гейл экватор марс начало изучение тайна высохший озеро наса объявить намерение создать ровер который должный отправиться красный планет год изначально подчёркивать наса марсоход свой начинка полный наследник curiosity основать тот платформа четыре ровер наса оснастить другой набор инструмент главное предназначение поиск след вода проверка способность марс прошлое сегодня поддерживать жизнь изз проблема внешнеполитический характер марсоход отличие два другой марсианский миссия наса curiosity зонд marsodyssey оснастить российский детектор вода nord который разрабатываться ровер ики рана группа игорь митрофанов сторона борт марс пока получить официальный имя установленный микрофон позволить мы впервые услышать звук марс недавний время роль место посадка пять ровер наса претендовать регион марс йезеро плато большой сырт кратер гусев каждый этот регион таить след древний марсианский жизнь осложнить выбор учёный заставить многий искать интересный труднореализуемый компромиссный вариант рамка который марс мочь посетить сразу два подобный точка конечный итог отметить томас цурбухен заместитель руководитель научный подразделение наса руководство миссия решить рисковать остановить свой выбор кратер йезеро расположить несколько десятка километр юг равнина исида представлять себя дно крупный выемка возникнуть горный регион марс далёкий прошлое падение гигантский астероид сегодня считать учёный озеро река стекать склон кратер йезеро один главный поставщик влага равнина благодаря это день должный сформироваться толстой слоить глина другой осадочный порода потенциально хранить след вымереть марсианский жизнь прошлое посадка марсоход регион марс считаться невозможный изз дно кратер йезеро усеять крупный мелкий булыжник способный повредить аппарат посадка инженер наса решить проблема создать новый версия реактивный система посадка skycrane учитывать рельеф местность торможение спуск марсоход этот система слово цурбухен пока конец проверить изз место посадка будущее изменить эксперт наса появиться сомнение работоспособность новый версия небесный кран окончательный решение принять осень год,специалист наса назвать место посадка следующий марсоход,https://ria.ru/20181120/1533144424.html
science,сверхтяжёлый ракета bfr получить новое официальный название пилотировать часть верхний ступень быть называться starship повторно использовать нижний ступень super heavy сообщить основатель spacex элона маск свой микроблог сентябрь год маск рассказать масштабный план колонизация марс планировать создать сверхтяжёлый ракета целый флот тысяча многократно использовать межпланетный корабль который конец столетие доставить красный планет около миллион человек главный цель процесс маск назвать создание независимый земля город который обеспечивать весь необходимый стать полноценный социум поздний маск опубликовать детальный описание план постройка флотилия тяжёлый ракета bfr один рецензировать научный журнал идея вызвать масса критика сторона научный сообщество многие член который посчитать идея предприниматель слишком дорогой фантастичный соответствие этот план ракета состоять два часть один представлять себя ускорительный блок объединять несколько сверхмощный двигатель raptor два часть bfr включать верхний ступень пилотировать корабль который несколько сотня пассажир смочь жить протяжение долгий время тот другой часть bfr разрабатываться одновременно двигатель собирать тестировать земля пилотировать часть скоро построить вывести околоземный пространство помощь существующий ускоритель создать spacex ракета falcon heavy,маск заявить план постройка звездолет starship,https://ria.ru/20181120/1533148253.html
science,роскосмос довести европейский космический агентство ека необходимый информация расследование причина возникновение отверстие бытовой отсек космический корабль союз мс заявить интервью риа новость глава ека ян вернер состояться открытый ясный чёткий обсуждение роскосмос программа убедить появиться новый информация мы предоставить рассказать конец август система мкс зафиксировать утечка воздух экипаж обнаружить отверстие обшивка корабль союз мс который пристыковаться станция июнь непосредственно место утечка обнаружить европейский астронавт александр гёрстый который входить состав экипаж союз мс вечером день совет центр управление полёт российский космонавт залить отверстие герметик внутренний комиссия ркк энергия производитель космический корабль исключить версия производственный брак расследование заняться комиссия роскосмос,роскосмос проинформировать ека расследование появление дыра союз,https://ria.ru/20181120/1533157033.html
science,полёт европейский астронавт лука пармитать запланировать июль год начаться ранний срок авария ракета союзфг заявить риа новость глава европейский космический агентство ян вернер июль год планироваться запуск астронавт лука пармитать полёт перенести ранний срок сказать полёт пармитать планироваться российский космический корабль союз мс вместе российский космонавт александр скворцовый американский астронавт эндрю морган ранее сообщаться изз авария ракета союзфг октябрь план полёт год изменить частность планироваться весной следующий год орбита отправиться долететь международный космический станция экипаж состав алексей овчинина ник хейг должный полететь вместо российский космонавт олег скрипочка американский астронавт кристина кох,астронавт пармитать отправиться мкс ранний планировать срок,https://ria.ru/20181120/1533156070.html
science,геолог мгу другой российский научный центр выяснить русло пойма москвырек практически меняться время отступление ледник завершение малое ледниковый период сообщать прессслужба университет время античность учёный философ понимать русло река граница другой водоём бывать вечный двигаться поток вода размывать поверхность который течь увлекать себя большой количество мелкий частица земля обломок горный порода часть оседать далёкий течение река вид ил другой отложение некоторый время русло река засоряться приходиться искать новый путь почва берег ничто укрепить русло расшириться часто менять свой течение изз река древность появление наземный растение обладать густой корень представлять себя широкий водный равнина крайне медленный течение вода ершовый коллега институт рана канада украина изучать древние отложение берег москвырек одновременно раскрывать тайна облик прошлое какой растение украшать берег один эпоха отступление ледник освобождение больший часть европейский территория россия вечный мерзлота учёный измерить структура толщина отложение разный уголок река также проанализировать пыльца останки какой растение встречаться этот нанос слой почва погрести речной грунт резкий смена течение также внезапный разлив потоп общий сложность учёный удаться найти семь слой подобный замуровать почва дюжина разный участок река сформироваться схожий условие практически один время изучение показать общий облик русло москвырек фактически меняться время поздний дриас малое ледниковый период начаться закончиться примерно тысяча год назад сторона растительный покров берег несколько переживать радикальный перемена облик связанный изменение климат деятельность человек пример примерно пять тысяча год назад считать исследователь берег москвырек покрыться леса действие климатический фактор примерно год назад вырубить один поселенец один интересный изменение произойти главный река столица время смута долина начало страдать катастрофический паводковый учёный связывать это время начаться последний малый ледниковый период называть маундеровский минимум событие мочь влиять друг друг жизнь русь время заключать учёный,москварек меняться последний тысяча год выяснить учёный,https://ria.ru/20181120/1533157774.html
society,западный страна необходимый взаимодействовать россия вопрос обсечение безопасность рф дать сфера пройти путь который многий брать пример заявить зампред комитет госдума безопасность противодействие коррупция анатолий выборный ер комментировать чп страсбург западный страна нужно думать взаимодействие россия точка зрение обеспечение безопасность счёт ктокто россия пройти путь который многий брать пример хороший пример точка зрение именно организация обеспечение безопасность предмет противодействие террористический акт противодействие экстремизм многий другой вопрос сказать выборный риа новость вечером вторник неизвестный открыть огонь ряд рождественский ярмарка страсбург последний данные результат стрельба человек погибнуть получить ранение поиск летний стрелка сбежать место преступление направить сотрудник правоохранительный орган информация сми подозревать уроженец страсбург ранее судить вооружённый нападение,гд призвать запад изучить опыт россия вопрос обеспечение безопасность,https://ria.ru/20181212/1547851640.html
society,уходить год ознаменоваться тяжёлый потеря культура стать многий выдающийся режиссёр актёр музыкант писатель человек войти история подборка riaru,утрата год,https://ria.ru/20181212/1539663277.html
society,фонд подарить жизнь продолжить снимать квартира семья онкобольной ребёнок который пытаться выселить москвичка изз опасение заразиться рак многие жилец дом который подписать петиция выселение раскаиваться признаваться делать это глядеть сообщить прессслужба фонд сайт takiedelaru появиться информация жительница один дом москва собирать подпись против благотворительный фонд подарить жизнь снимать квартира родитель онкобольной ребёнок который проходить лечение национальный медицинский исследовательский центр детский гематология онкология иммунология имя дмитрия рогачев заявлять рассадник инфекция рак мнение являться заразный заболевание фонд продолжить арендовать квартира пока хозяйка квартира согласный фонд её сдавать надеяться разъяснение врач повод рак заразный убедительный тот жильцов обладать полный информация также знать многие жилец раскаиваться подписать петиция признаваться подписать её глядеть сказать директор фонд екатерина шерговый слово который приводиться сообщение один семья который проживать квартира уехать домой ребёнок выписать перерыв лечение остальной семья который проживать квартира оставаться уточнить прессслужба,москва жилец дом глядеть подписывать петиция против онкобольной ребёнок,https://ria.ru/20181212/1547851672.html
society,госдума принять второе чтение проект закон расширение перечень преступление уголовный дело который подлежать прекращение условие возмещение ущерб законодательный инициатива внести госдума президент россия владимир путин проект предлагаться внести уголовный кодекс рф изменение предусматривать расширение перечень преступление уголовный дело который подлежать прекращение условие возмещение ущерб причинить гражданин организация государство результат совершение преступление законопроект направить дальнейший формирование благоприятный деловой климат страна сокращение риск ведение предпринимательский деятельность также создание дополнительный гарантия защита предприниматель необоснованный уголовный преследование перечень преступление уголовный дело который подлежать прекращение предлагаться включить преступление небольшой тяжесть сопрячь мошеннический действие мошенничество сопрячь преднамеренный неисполнение договорный обязательство сфера предпринимательство присвоение авторство плагиат нарушение изобретательский патентный право присвоение растрата причинение имущественный ущерб путём обман злоупотребление доверие отмечаться документ проект также предлагаться примечание статья невыплата заработный плата пенсия стипендия пособие иной выплата уголовный кодекс российский федерация дополнить пункт соответствие который лицо впервые совершить данный преступление освобождаться уголовный ответственность полный объём погасить образоваться просрочить задолженность выплатить соответствующий компенсация отмечаться также пояснительный записка ход два чтение также принять поправка который включать перечень преступление связанный необоснованный отказ приём работа увольнение лицо предпенсионный возраст норма упк рф относить дело частнопубличный обвинение аналогичный характер преступление связанный необоснованный отказ приём работа увольнение беременный женщина женщина иметь ребёнок х год связь представляться целесообразный отнести категория аналогичный преступление отношение лицо предпенсионный возраст цитировать глава комитет гд госстроительство законодательство павел крашенинников прессслужба комитет,проект прекращение уголовный дело возмещение ущерб пройти ii чтение,https://ria.ru/20181212/1547852802.html
science,учёный крымский федеральный университет имя вернадский разработать перспективный способ синтез производный мурамов кислота биологически активный соединение больший биомедицинский потенциал способный включать иммунный защита организм регулировать результат исследование кфу опубликовать журнал производный мурамов кислота природа встречаться сугубо бактерия сегодня активно востребовать изз широкий спектр биологический активность недавно биолог выяснить они способный избирательно взаимодействовать рецептор клетка иммунный система позвоночный животное слово специалист срабатывание такой рецептор сигнализировать организм проникновение бактериальный инфекция запускать ответ иммунный система данный эффект пригодный управление иммунный реакция организм случай это необходимый метод органический химия позволять создать множество синтетический производный мурамов кислота частность соединение нежелательный побочный эффект перспективный создание новый лекарственный препарат биохимический исследование сообщить риа новость доцент кафедра органический биологический химия кфу сергей пертель учёный кфу разработать новый способ получение производный мурамов кислота позволять решить проблема химический синтез подобный природный соединение аналог помощь классический способ получение мурамов кислота основать межмолекулярный реакция замещение далеко удаваться достигнуть требовать стереохимический результат вместо необходимый структура возникать несколько молекула отличаться расположение атом пространство специалист кфу установить внутримолекулярный реакция действовать особый фактор влиять стереохимический результат превращение объяснить именно работать осуществить синтез вариант внутримолекулярный превращение реакционный центр зафиксировать один молекула определённый образ ориентировать относительно друг друг результат случай возникать одинаковый пространственный расположение атом молекула продукт образовываться один вещество несмотря применение исходный соединение разный пространственный строение рассказать сергей пертель слово необычный эффект объяснить классический представление механизм использовать реакция ответ учёный кфу дать анализ пространственный взаимодействие молекула исходный вещество расположение атом молекула один исходный соединение неблагоприятный реакция внутримолекулярный замещение это превращение мочь происходить реакция направляться другой сложный путь путь возникать несколько промежуточный соединение однако итог воспроизводиться стереохимический результат использование вещество который прямой замещение возможный планировать далёкий изучать фактор влиять формирование пространственный структура продукт внутримолекулярный химический реакция наш цель общий подход создание молекула любой необходимый пространственный строение независящий геометрия реакционный центр исходный вещество заявить сергей пертель специалист также продолжать синтезирование производный аналог мурамов кислота помощь новое метод это помочь получить сложный олигосахаридный производный соответствующий повторяться звено полисахарид клеточный стенка бактерия бактериальный спорый такой вещество мочь обнаружить ценный свойство вызвать большой интерес современный биомедицина,учёный упростить синтез вещество позволять управлять иммунитет,https://na.ria.ru/20181120/1533097990.html
society,гидрометцентр объявить четверг декабрь жёлтый уровень погодный опасность москва область изз сильный гололедица степень интенсивность опасный явление жёлтый погода потенциально опасный говориться сообщение сайт гидрометцентр данные синоптик четверг ночью москва подмосковье облачно возможный небольшой снег ветер северовосточный метр секунда температура минус шесть градус днём четверг ожидаться облачный погода снег местами сильный гололедица ветер северовосточный метр секунда температура опуститься минус три градус,москва объявить жёлтый уровень погодный опасность четверг,https://ria.ru/20181212/1547853252.html
politics,осмотр судно азовский мор абсолютно правомерный интенсивность соразмерный уровень угроза исходящая экстремист отношение россия заявить четверг статссекретарить замглавы мид рф григорий карасиный пояснить причина усиление внимание российский пограничник безопасность судоходство керченский пролив очевидный это публичный призыв лидер называть крымскотатарский меджлис украинский националистический группировка также ряд киевский политик осуществление теракт отношение крымский мост вопреки заявление наш оппонент действие российский пограничник носить дискриминационный характер жалоба капитан судно поступать выборочный проверка подвергаться суд исключение число российский проверить указанный я период апрельоктябрь ред судно половина следовать наш порт азовский мор задержать лишь один судно флаг украина нарушение правило рыболовство подчеркнуть карасиный напомнить азовский мор исторически являться внутренний вод россия украина данный статус закрепить обычный международный право российскоукраинский договор связь азовский море применимый положение конвенция оон морской право год число свобода судоходство следовательно утверждение наш проверка инспекция азовский мор противоречить международный морской право иметь себя основание керченский пролив являться являться международный смысл упомянуть конвенция год он применимый требование свобода транзитный мирный проход иностранный судно резюмировать высокопоставленный российский дипломат,мид назвать интенсивность осмотр судно азов соразмерный уровень угроза,https://ria.ru/20181122/1533333050.html
politics,милитаризация россия азовский море это один придумать страшилка военный группировка поддержка сша наращивать киев российский сторона план создавать регион военный база заявить четверг статссекретарить замглавы мид рф григорий карасиный милитаризация россия азовский море это один придумать страшилка который высосать палец вооружённый сила российский федерация использоваться охрана крымский мост связь упомянуть террористический угроза обеспечение безопасность азовокерченский бассейн отвечать российский пограничник иметься сила средство достаточно выполнение задача какой создание военноморский база речь идти сказать карасиный интервью газета слово ситуация милитаризация регион ровно обратный это украина заниматься азовский мор военный приготовление интенсивно наращивать поддержка сша военноморский группировка расширять береговой военный инфраструктура такой действие направить создание один очаг напряжённость который позволить киев отвлечь внимание собственный внутренний проблема число контекст фактически стартовать избирательный кампания выбор президент страна киев азовский тема раздувать сознательно это пропаганда добавить карасиный подчеркнуть москва собираться перекрывать керчьеникальский канал канал работать ровно режим это последний год это важный международный артерия который планировать планировать закрывать констатировать замглавы мид рф,россия собираться создавать военный база азовский мор заявить мид,https://ria.ru/20181122/1533332953.html
science,российский космонавт высадиться луна суточный миссия год представить презентация генеральный конструктор пилотировать комплекс рф евгений микрин конференция посвятить летие мкс один высадка день написать представить слайд пилотировать экспедиция согласно изображение слайд лунный поверхность планироваться отправить трое космонавт полёт год предшествовать беспилотный посадка спускать лунный модуль,российский миссия высадиться луна ранний год,https://ria.ru/20181119/1533090832.html
science,строительство российский сегмент международный космический станция планироваться завершить год сообщить понедельник генеральный конструктор пилотировать комплекс россия сотрудник ркк евгений микрин год планироваться завершение строительство российский сегмент мкс путём ввод состав три новый модуль сказать микрин конференция посвятить летие международный космический станция год запланировать отправка многофункциональный лабораторный модуль млм наука год состав станция войти узловой модуль ум причал год научноэнергетический модуль нэм,строительство российский сегмент мкс завершиться год,https://ria.ru/20181119/1533093337.html
science,один российский антропоморфный робот отправиться международный космический станция корабль союз рассказать конференция посвятить летие мкс генконструктор пилотировать комплекс рф евгений микрин помимо создать ещё робот косморобот работа поверхность будущее научноэнергетический модуль теледроид локальный обслуживание российский сегмент мкс,один антропоморфный российский робот полететь космос корабль союз,https://ria.ru/20181119/1533091785.html
science,россия разрабатывать трансформировать космический модуль объесть который развёртывание составлять кубометр сообщить понедельник генеральный конструктор пилотировать комплекс россия сотрудник ркк энергия евгений микрин развернуть работа проектирование трансформировать модуль выбрать экспериментально отработать состав структура оболочка подтвердить физикомеханический свойство применять материал позволять создавать изделие объём около кубометр сказать микрин конференция посвятить летие международный космический станция следовать представить презентация стартовый масса такой модуль составлять килограмм причём время выведение доставка орбита внутренний объесть составлять кубометр хранение груз такой модула выделить кубометр расчётный срок эксплуатация модуль пять год,россия разрабатывать трансформировать космический модуль,https://ria.ru/20181119/1533097314.html
science,всемирный организация здравоохранение воз представить новый план борьба малярия мир говориться заявление воз распространить понедельник никто должный умирать малярия нужно признать мир сложиться новый ситуация условие стагнация борьба малярия рисковать растерять плод многолетний труд инвестиция успешный действие сокращение число человек страдать болезнь признать должный чтоть поменять причём сделать это необходимый заявить гендиректор воз тедроса адхан гебрейесус связь воз предлагать новый план борьба малярия который призвать стимулировать дальнейший снижение количество заболеть путём привлечение локальный сила государство наибольший заболеваемость смертность малярия буркинафасо камерун демократический республика конго гана мали мозамбик нигер нигерия уганда танзания индия данные воз этот африканский страна прошлое год зарегистрировать миллион случай заболевание малярия сравнение предыдущий год время индия снижение бремя болезнь достигнуть определённый успех согласно новый план борьба малярия частность необходимый привлечь внимание политик национальный глобальный уровень вопрос необходимость снижение смертность малярия разработать оптимальный политический мера стратегия который пригодный страна эндемичный малярия воз подчёркивать пока темп прогресс борьба малярия недостаточный достижение цель снижение заболеваемость смертность малярия меньший мера год дальнейший прогресс необходимый увеличить финансирование мера противостояние это смертельный заболевание частность инвестиция борьба малярия год должный вырастить раз составить менее миллиард доллар сша год,воз представить план борьба малярия,https://ria.ru/20181119/1533100471.html
